sample_filename,DATE,TIME,Time__mSec,PIF,Lon,Lat,GPS_stat,LEDSel,PAR,Light_2,Light_3,Light_4,Light_5,Light_6,ChiSq,Fo,Fm,Fv,FqFm,Fv/Fo,Sig,p,fmPQ,PQP_Size,Alp1QA,Tau1QA,Alp2QA,Tau2QA,Alp3QA,Tau3QA,Cx,TauQx,Alp1PQ,Tau1PQ,Alp2PQ,Tau2PQ,Alp3PQ,Tau3PQ,ETR,Alpha,Ek,Pmax,carQ,carQt,p680Q,p680Qt,S/N_RAT,fQB,PAR_3,PAR_4,PAR_5,PAR_6,TPQ_PSI,QBP_Size,sample_id,site,colony,habitat
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:52:31,1666511551330,845.36,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,3.554,395.991,625.371,229.381,0.3668,0.5793,136.30,0.2000,0.000,3.048,0.000,320,0.000,422,0.000,2101,0.0308,300000,0.000,0,0.000,0,0.000,0,0.000,0.491,1406.99,690.67,0.166,20.00,0.000,600.00,1266.96,0.000,0.0,0.0,0.0,0.0,689,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:52:44,1666511563957,841.43,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,4.246,391.102,619.136,228.034,0.3683,0.5831,137.73,0.2000,0.000,2.774,0.000,325,0.000,385,0.000,1764,0.0320,300000,0.000,0,0.000,0,0.000,0,0.000,0.489,1463.98,715.56,0.163,20.00,0.000,600.00,1351.49,0.000,0.0,0.0,0.0,0.0,636,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:52:58,1666511578662,973.63,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,3.516,436.951,624.174,187.223,0.3000,0.4285,129.72,0.2000,0.000,3.600,0.000,315,0.000,530,0.000,4664,0.0329,300000,0.000,0,0.000,0,0.000,0,0.000,0.658,1036.32,682.26,0.164,20.00,0.000,600.00,1318.21,0.000,0.0,0.0,0.0,0.0,1296,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:53:11,1666511591356,962.51,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,3.479,423.399,613.074,189.676,0.3094,0.4480,128.53,0.2000,0.000,3.515,0.000,308,0.000,450,0.000,3318,0.0345,300000,0.000,0,0.000,0,0.000,0,0.000,0.589,1294.18,762.03,0.165,20.00,0.000,600.00,1311.50,0.000,0.0,0.0,0.0,0.0,944,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:53:24,1666511604013,954.78,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,4.592,410.220,596.746,186.526,0.3126,0.4547,129.03,0.2000,0.000,3.636,0.000,310,0.000,421,0.000,3116,0.0342,300000,0.000,0,0.000,0,0.000,0,0.000,0.576,1369.27,788.98,0.156,20.00,0.000,600.00,1510.07,0.000,0.0,0.0,0.0,0.0,857,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:53:38,1666511618754,1079.64,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,5.597,439.889,598.798,158.909,0.2654,0.3612,122.79,0.2000,0.000,3.418,0.000,308,0.000,503,0.000,4162,0.0385,300000,0.000,0,0.000,0,0.000,0,0.000,0.704,1158.40,815.89,0.155,20.00,0.000,600.00,1728.15,0.000,0.0,0.0,0.0,0.0,1217,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:53:51,1666511631400,1065.05,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,3.324,423.710,579.947,156.237,0.2694,0.3687,122.05,0.2000,0.000,3.580,0.000,310,0.000,477,0.000,4197,0.0347,300000,0.000,0,0.000,0,0.000,0,0.000,0.695,1202.59,835.47,0.148,20.00,0.000,600.00,1373.57,0.000,0.0,0.0,0.0,0.0,1172,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:54:04,1666511644084,1051.23,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,2.835,408.890,563.619,154.729,0.2745,0.3784,120.04,0.2000,0.000,3.604,0.000,306,0.000,425,0.000,3482,0.0376,300000,0.000,0,0.000,0,0.000,0,0.000,0.634,1397.66,885.44,0.147,20.00,0.000,600.00,1287.40,0.000,0.0,0.0,0.0,0.0,966,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:54:19,1666511658844,1158.69,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,3.267,425.792,560.861,135.069,0.2408,0.3172,115.25,0.2000,0.000,3.460,0.000,304,0.000,510,0.000,4709,0.0362,300000,0.000,0,0.000,0,0.000,0,0.000,0.784,1163.44,911.99,0.145,20.00,0.000,600.00,1442.82,0.000,0.0,0.0,0.0,0.0,1361,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:54:31,1666511671533,1137.83,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,3.022,408.786,538.671,129.885,0.2411,0.3177,113.98,0.2000,0.000,3.529,0.000,312,0.000,444,0.000,3881,0.0410,300000,0.000,0,0.000,0,0.000,0,0.000,0.694,1357.32,942.62,0.138,20.00,0.000,600.00,1361.78,0.000,0.0,0.0,0.0,0.0,1100,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:54:44,1666511684213,1123.37,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,2.402,396.115,523.285,127.170,0.2430,0.3210,111.55,0.2000,0.000,3.455,0.000,312,0.000,418,0.000,3510,0.0395,300000,0.000,0,0.000,0,0.000,0,0.000,0.657,1466.76,963.28,0.132,20.00,0.000,600.00,1174.73,0.000,0.0,0.0,0.0,0.0,1016,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:54:59,1666511699001,1222.00,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,1.515,405.661,519.844,114.183,0.2196,0.2815,106.29,0.2000,0.000,3.466,0.000,305,0.000,514,0.000,5063,0.0370,300000,0.000,0,0.000,0,0.000,0,0.000,0.819,1212.71,992.82,0.133,20.00,0.000,600.00,956.72,0.000,0.0,0.0,0.0,0.0,1461,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:55:11,1666511711689,1201.81,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,2.510,390.019,499.937,109.918,0.2199,0.2818,104.54,0.2000,0.000,3.360,0.000,313,0.000,433,0.000,3989,0.0404,300000,0.000,0,0.000,0,0.000,0,0.000,0.713,1432.98,1021.75,0.127,20.00,0.000,600.00,1150.53,0.000,0.0,0.0,0.0,0.0,1187,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:55:24,1666511724390,1184.25,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,3.074,377.497,484.761,107.264,0.2213,0.2841,103.61,0.2000,0.000,3.267,0.000,310,0.000,391,0.000,3483,0.0403,300000,0.000,0,0.000,0,0.000,0,0.000,0.665,1571.43,1045.78,0.129,20.00,0.000,600.00,1466.94,0.000,0.0,0.0,0.0,0.0,1066,2.0000,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\129_data.csv,2022/10/23,18:55:39,1666511739216,708.89,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,2.356,268.408,477.279,208.872,0.4376,0.7782,113.00,0.2000,0.000,7.803,0.000,418,0.000,1147,0.000,8009,0.0502,300000,0.000,0,0.000,0,0.000,0,0.000,0.314,862.45,270.92,0.084,20.00,0.000,600.00,1074.33,0.000,0.0,0.0,0.0,0.0,1026,1.7237,129,reef_4,3,Exposed
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,18:59:13,1666511953342,706.53,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,23.399,496.249,986.072,489.823,0.4967,0.9871,169.14,0.2000,0.000,5.399,0.000,237,0.000,438,0.000,6635,0.0310,300000,0.000,0,0.000,0,0.000,0,0.000,0.533,905.57,482.77,0.171,20.00,0.000,600.00,2076.45,0.000,0.0,0.0,0.0,0.0,1229,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,18:59:28,1666511968252,713.49,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,13.555,554.113,1041.262,487.149,0.4678,0.8792,163.49,0.2000,0.000,3.949,0.000,312,0.000,594,0.000,3434,0.0251,300000,0.000,0,0.000,0,0.000,0,0.000,0.497,964.09,478.95,0.195,20.00,0.000,600.00,2048.66,0.000,0.0,0.0,0.0,0.0,870,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,18:59:41,1666511980962,711.22,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,14.645,560.341,1057.024,496.684,0.4699,0.8864,160.76,0.2000,0.000,3.912,0.000,346,0.000,742,0.000,3494,0.0219,300000,0.000,0,0.000,0,0.000,0,0.000,0.493,875.35,431.68,0.193,20.00,0.000,600.00,2073.41,0.000,0.0,0.0,0.0,0.0,893,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,18:59:53,1666511993641,711.54,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,16.619,562.451,1057.067,494.616,0.4679,0.8794,159.54,0.2000,0.000,3.894,0.000,351,0.000,759,0.000,3378,0.0227,300000,0.000,0,0.000,0,0.000,0,0.000,0.487,882.17,429.85,0.192,20.00,0.000,600.00,2235.88,0.000,0.0,0.0,0.0,0.0,867,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:00:08,1666512008384,726.96,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,21.916,590.223,1081.623,491.399,0.4543,0.8326,160.67,0.2000,0.000,3.674,0.000,366,0.000,814,0.000,3444,0.0169,300000,0.000,0,0.000,0,0.000,0,0.000,0.499,818.24,408.55,0.193,20.00,0.000,600.00,2557.06,0.000,0.0,0.0,0.0,0.0,937,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:00:21,1666512021056,725.93,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,16.905,591.062,1085.027,493.965,0.4553,0.8357,159.96,0.2000,0.000,3.549,0.000,369,0.000,814,0.000,3074,0.0182,300000,0.000,0,0.000,0,0.000,0,0.000,0.497,843.49,419.14,0.192,20.00,0.000,600.00,2177.68,0.000,0.0,0.0,0.0,0.0,866,1.9947,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:00:33,1666512033714,726.37,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,24.094,591.351,1085.292,493.941,0.4551,0.8353,159.68,0.2000,0.000,3.533,0.000,370,0.000,815,0.000,2998,0.0189,300000,0.000,0,0.000,0,0.000,0,0.000,0.496,848.41,420.55,0.193,20.00,0.000,600.00,2617.43,0.000,0.0,0.0,0.0,0.0,848,1.9879,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:00:48,1666512048450,747.05,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,33.308,607.908,1086.105,478.197,0.4403,0.7866,160.57,0.2000,0.000,3.314,0.000,352,0.000,695,0.000,2733,0.0210,300000,0.000,0,0.000,0,0.000,0,0.000,0.510,919.66,468.68,0.196,20.00,0.000,600.00,3066.92,0.000,0.0,0.0,0.0,0.0,825,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:01:01,1666512061067,747.03,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,17.309,604.737,1082.667,477.930,0.4414,0.7903,159.70,0.2000,0.000,3.261,0.000,356,0.000,714,0.000,2677,0.0197,300000,0.000,0,0.000,0,0.000,0,0.000,0.509,914.70,465.51,0.194,20.00,0.000,600.00,2238.29,0.000,0.0,0.0,0.0,0.0,821,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:01:13,1666512073722,748.16,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,12.877,604.304,1083.430,479.126,0.4422,0.7929,158.76,0.2000,0.000,3.213,0.000,357,0.000,728,0.000,2697,0.0184,300000,0.000,0,0.000,0,0.000,0,0.000,0.508,905.85,460.11,0.195,20.00,0.000,600.00,1952.82,0.000,0.0,0.0,0.0,0.0,840,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:01:28,1666512088490,785.44,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,19.159,621.727,1068.924,447.197,0.4184,0.7193,159.28,0.2000,0.000,3.265,0.000,335,0.000,548,0.000,2697,0.0252,300000,0.000,0,0.000,0,0.000,0,0.000,0.529,1013.95,536.63,0.197,20.00,0.000,600.00,2475.06,0.000,0.0,0.0,0.0,0.0,826,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:01:41,1666512101142,784.31,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,19.619,616.191,1066.539,450.348,0.4223,0.7309,157.88,0.2000,0.000,3.134,0.000,336,0.000,562,0.000,2442,0.0240,300000,0.000,0,0.000,0,0.000,0,0.000,0.527,1039.89,548.51,0.196,20.00,0.000,600.00,2483.43,0.000,0.0,0.0,0.0,0.0,779,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:01:53,1666512113772,783.25,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,19.279,613.328,1062.207,448.878,0.4226,0.7319,156.79,0.2000,0.000,3.114,0.000,338,0.000,567,0.000,2409,0.0236,300000,0.000,0,0.000,0,0.000,0,0.000,0.524,1045.81,548.35,0.194,20.00,0.000,600.00,2538.66,0.000,0.0,0.0,0.0,0.0,774,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:02:08,1666512128554,818.85,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,11.091,625.730,1049.581,423.851,0.4038,0.6774,158.04,0.2000,0.000,3.392,0.000,326,0.000,485,0.000,2636,0.0279,300000,0.000,0,0.000,0,0.000,0,0.000,0.549,1095.26,601.75,0.195,20.00,0.000,600.00,1938.16,0.000,0.0,0.0,0.0,0.0,777,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:02:21,1666512141179,817.65,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,16.966,621.306,1048.061,426.755,0.4072,0.6869,156.73,0.2000,0.000,3.331,0.000,325,0.000,495,0.000,2556,0.0265,300000,0.000,0,0.000,0,0.000,0,0.000,0.549,1106.13,607.38,0.196,20.00,0.000,600.00,2359.82,0.000,0.0,0.0,0.0,0.0,767,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:02:33,1666512153815,814.72,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,17.657,618.764,1043.786,425.023,0.4072,0.6869,155.80,0.2000,0.000,3.164,0.000,327,0.000,484,0.000,2290,0.0277,300000,0.000,0,0.000,0,0.000,0,0.000,0.541,1145.48,620.08,0.191,20.00,0.000,600.00,2501.54,0.000,0.0,0.0,0.0,0.0,724,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:02:48,1666512168547,890.61,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,14.641,654.270,1038.953,384.683,0.3703,0.5880,153.02,0.2000,0.000,3.795,0.000,320,0.000,480,0.000,3786,0.0301,300000,0.000,0,0.000,0,0.000,0,0.000,0.605,1018.86,616.92,0.195,20.00,0.000,600.00,2283.13,0.000,0.0,0.0,0.0,0.0,998,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:03:01,1666512181210,889.76,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,11.736,652.273,1043.772,391.499,0.3751,0.6002,153.74,0.2000,0.000,3.657,0.000,318,0.000,462,0.000,3199,0.0294,300000,0.000,0,0.000,0,0.000,0,0.000,0.597,1091.61,652.04,0.194,20.00,0.000,600.00,2058.43,0.000,0.0,0.0,0.0,0.0,875,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:03:14,1666512193851,887.07,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,14.033,646.575,1037.757,391.182,0.3769,0.6050,154.13,0.2000,0.000,3.665,0.000,318,0.000,458,0.000,3015,0.0297,300000,0.000,0,0.000,0,0.000,0,0.000,0.594,1123.42,667.46,0.192,20.00,0.000,600.00,2265.20,0.000,0.0,0.0,0.0,0.0,823,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:03:28,1666512208602,1063.28,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,11.435,730.957,1051.194,320.237,0.3046,0.4381,147.10,0.2000,0.000,3.518,0.000,334,0.000,596,0.000,5929,0.0344,300000,0.000,0,0.000,0,0.000,0,0.000,0.866,749.16,648.85,0.181,20.00,0.000,600.00,2188.16,0.000,0.0,0.0,0.0,0.0,1685,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:03:41,1666512221357,1043.60,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,19.537,706.626,1028.326,321.699,0.3128,0.4553,148.39,0.2000,0.000,3.716,0.000,330,0.000,540,0.000,5119,0.0327,300000,0.000,0,0.000,0,0.000,0,0.000,0.815,855.30,696.81,0.178,20.00,0.000,600.00,2898.79,0.000,0.0,0.0,0.0,0.0,1378,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:03:54,1666512234061,1023.91,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,13.724,686.048,1009.801,323.753,0.3206,0.4719,149.14,0.2000,0.000,3.784,0.000,321,0.000,487,0.000,4236,0.0336,300000,0.000,0,0.000,0,0.000,0,0.000,0.765,981.65,750.80,0.181,20.00,0.000,600.00,2371.30,0.000,0.0,0.0,0.0,0.0,1120,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:04:09,1666512248841,1180.47,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,15.223,733.646,1009.666,276.020,0.2734,0.3762,143.59,0.2000,0.000,3.407,0.000,333,0.000,603,0.000,6035,0.0348,300000,0.000,0,0.000,0,0.000,0,0.000,1.051,744.58,782.37,0.172,20.00,0.000,600.00,2723.22,0.000,0.0,0.0,0.0,0.0,1771,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:04:21,1666512261558,1161.16,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,11.091,702.666,970.828,268.161,0.2762,0.3816,142.57,0.2000,0.000,3.577,0.000,328,0.000,565,0.000,5501,0.0354,300000,0.000,0,0.000,0,0.000,0,0.000,0.974,830.71,809.00,0.170,20.00,0.000,600.00,2273.71,0.000,0.0,0.0,0.0,0.0,1538,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:04:34,1666512274274,1146.15,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,9.052,676.169,933.598,257.429,0.2757,0.3807,140.46,0.2000,0.000,3.616,0.000,331,0.000,539,0.000,5427,0.0331,300000,0.000,0,0.000,0,0.000,0,0.000,0.942,862.21,812.04,0.165,20.00,0.000,600.00,2071.64,0.000,0.0,0.0,0.0,0.0,1501,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:04:49,1666512289062,1269.53,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,9.160,691.182,915.039,223.857,0.2446,0.3239,135.70,0.2000,0.000,3.345,0.000,339,0.000,592,0.000,5954,0.0365,300000,0.000,0,0.000,0,0.000,0,0.000,1.124,787.40,884.70,0.161,20.00,0.000,600.00,2258.03,0.000,0.0,0.0,0.0,0.0,1780,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:05:01,1666512301743,1238.89,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,7.026,661.675,880.387,218.712,0.2484,0.3305,134.27,0.2000,0.000,3.443,0.000,329,0.000,549,0.000,5237,0.0369,300000,0.000,0,0.000,0,0.000,0,0.000,1.026,894.71,917.78,0.163,20.00,0.000,600.00,1926.73,0.000,0.0,0.0,0.0,0.0,1521,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:05:14,1666512314470,1224.75,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,8.303,640.732,852.529,211.797,0.2484,0.3306,132.77,0.2000,0.000,3.497,0.000,330,0.000,534,0.000,5285,0.0356,300000,0.000,0,0.000,0,0.000,0,0.000,1.006,913.96,919.74,0.163,20.00,0.000,600.00,2063.97,0.000,0.0,0.0,0.0,0.0,1511,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:05:29,1666512329247,1354.15,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,9.441,654.997,840.971,185.974,0.2211,0.2839,128.02,0.2000,0.000,3.318,0.000,335,0.000,603,0.000,6046,0.0377,300000,0.000,0,0.000,0,0.000,0,0.000,1.171,824.11,964.89,0.155,20.00,0.000,600.00,2212.44,0.000,0.0,0.0,0.0,0.0,1822,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:05:42,1666512341950,1318.07,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,5.197,624.117,802.497,178.380,0.2223,0.2858,125.20,0.2000,0.000,3.461,0.000,333,0.000,561,0.000,5590,0.0388,300000,0.000,0,0.000,0,0.000,0,0.000,1.066,922.86,983.50,0.155,20.00,0.000,600.00,1613.99,0.000,0.0,0.0,0.0,0.0,1615,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:05:54,1666512354676,1297.93,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,8.110,607.925,781.399,173.474,0.2220,0.2854,123.21,0.2000,0.000,3.473,0.000,335,0.000,521,0.000,5148,0.0393,300000,0.000,0,0.000,0,0.000,0,0.000,0.992,1001.04,992.86,0.154,20.00,0.000,600.00,2083.33,0.000,0.0,0.0,0.0,0.0,1482,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv,2022/10/23,19:06:09,1666512369496,708.15,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,12.937,434.433,774.444,340.011,0.4390,0.7827,145.65,0.2000,0.000,5.655,0.000,280,0.000,709,0.000,6400,0.0435,300000,0.000,0,0.000,0,0.000,0,0.000,0.405,940.04,381.08,0.170,20.00,0.000,600.00,1787.01,0.000,0.0,0.0,0.0,0.0,1132,2.0000,131,reef_4,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:28:33,1666492113339,-1339.94,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,30.691,861.105,1825.050,963.945,0.5282,1.1194,138.54,0.2000,0.000,5.501,0.000,343,0.000,917,0.000,8366,0.0504,300000,0.000,0,0.000,0,0.000,0,0.000,0.466,751.64,350.45,0.226,20.00,0.000,600.00,2534.47,0.000,0.0,0.0,0.0,0.0,1521,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:28:48,1666492128168,-1320.29,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,26.750,972.014,1821.361,849.346,0.4663,0.8738,147.16,0.2000,0.000,4.647,0.000,404,0.000,1028,0.000,5040,0.0265,300000,0.000,0,0.000,0,0.000,0,0.000,0.457,647.25,295.58,0.213,20.00,0.000,600.00,2853.61,0.000,0.0,0.0,0.0,0.0,1084,1.6351,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:29:01,1666492140880,-1320.65,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,26.757,982.942,1840.064,857.121,0.4658,0.8720,147.02,0.2000,0.000,4.562,0.000,402,0.000,1009,0.000,4557,0.0255,300000,0.000,0,0.000,0,0.000,0,0.000,0.455,676.22,307.39,0.216,20.00,0.000,600.00,2798.22,0.000,0.0,0.0,0.0,0.0,999,1.6384,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:29:13,1666492153575,-1323.39,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,19.249,983.094,1836.976,853.882,0.4648,0.8686,148.13,0.2000,0.000,4.456,0.000,394,0.000,955,0.000,4273,0.0259,300000,0.000,0,0.000,0,0.000,0,0.000,0.456,698.07,318.38,0.214,20.00,0.000,600.00,2354.36,0.000,0.0,0.0,0.0,0.0,959,1.6309,2,mangrove_1,1,Exposed
